review_id,hotel_id,review_usercity,review_date,name,review
501174425,VCBCX1,"Atlanta, Georgia",2017-07-12,Vancouver X Inn,What a beautiful city went to Stanley ParkAte at Earls great vegan meal and great wineThe pool at the hotel was a great work out even went on the open deck and workedWalking distance to the largest mallGrocery shopping got some local food while I was staying in town
314923874,VCBCX1,"Aurora, Illinois",2015-09-29,Vancouver X Inn,"This is a first class facility - modern, clean, outstanding service.  Close to public transportation which can get you anywhere in Vancouver very easily.  The service from the front door through every part of the hotel was just outstanding.  Just a note....the area around the hotel is a little seedy in some areas - adult book stores, tattoo parlors, but that does not take away from the service in the hotel."
288299714,VCBCX1,"Austin, Texas",2015-07-12,Vancouver X Inn,"I traveled to beautiful Vancouver last week on business and stayed at the XT Metrotown. It was a nice hotel, located central to many sites, although not downtown. The sky train is a 2 block walk from the hotel, and a 20 min ride from the downtown attractions. The hotel is attached to the Crystal Mall (an Asian shopping mall with every type of Asian cuisine or item you can ask for) and can be accessed from an escalator in the XT lobby. Free parking for hotel guests under the XT is shared with mall dwellers, but hotel guests park in blue areas. Walking distances to other restaurant choices. Nice hotel, I will be back when I return to Vancouver."
490790810,VCBCX1,"Austin, Texas",2017-06-05,Vancouver X Inn,Staying here was a wonderful experience! The staff was extremely helpful to me as I was traveling internationally.  Great location near many good restaurants and close to the Aquabus stop for a quick ride to Granville Island. Wonderfully comfortable rooms.I would stay here again and again!
552567224,VCBCX1,ayr,2018-01-08,Vancouver X Inn,This hotel was great for our stay. Lovely staff always happy to help and very pleasant. We stayed over the New Year and although there was a huge celebration we were not disturbed and the staff stayed professional and polite.  Very good experience with this hotel. 
292059725,VCBCX1,"Ballina, Australia",2015-07-24,Vancouver X Inn,"We stayed here pre cruise and highly recommend the place.The hotel is impressive in all a aspects with very comfortable beds, large rooms, quiet and the service is outstanding. We had a 100% strike rate with all staff members, very friendly, welcoming and go the extra yard to help, nothing was a problem.The train is close to take you to the cruise terminal.There is a mall closeby and food outlets next door.Next time we are in Vancouver we wouldn't hesitate staying again. "
638563462,VCBCX1,"Bangalore District, India",2018-12-10,Vancouver X Inn,"The hotel is very well located and so central to everything. I stayed here and shopped right across the street at the Metropolis Mall.Take a long weekender rate, its their best option. Lots of options available to eat on Kingsway."
580000078,VCBCX1,Bangor Maine,2018-05-13,Vancouver X Inn,"A great location.  7 stops to Chinatown which is all that matters to me while in Vanc, but why go to Chinatown when Burnaby is AMAZING for Chinese cuisine, markets, and yum. The hotel is great... quiet, very clean, well managed, and generous with square feet mimicking glass walled Vancouver. Breakfast on the third floor, workout on the second, or lumber along two blocks to the Metrotown stop.  A bit sterile, the entranceway doesnâ€™t portend well the rooms homey comfort and design.  I do wish they gave fruit and or coffee/ tea choices for guests near the concierge.  A great bonus is the building is built next to a great market with everything soups to nuts, and prepared foods.  Hang out.  People watch.  Learn to make a dumpling... worthy of the people of Vancouver.  "
213132272,VCBCX1,"Barcelona, Spain",2014-07-01,Vancouver X Inn,"Overall the hotel isn't too bad.  The staff is very friendly and helpful and the rooms are immaculately clean.  The real downside was the food, which in a word was terrible.  Granted we had buffet food several times, but even by buffet standards it was less than adequate."
461551833,VCBCX1,"Barrie, Canada",2017-02-20,Vancouver X Inn,Metrotown service was good. The staff were very courteous and helpful. If you needed anything they were there to see what they could do to help. The cleaning staff were very polite . Most of all front of the house were excellent 
626138513,VCBCX1,BC,2018-10-18,Vancouver X Inn,"On check in, the person checking us in was very friendly and very helpful. He took the time to upgrade us on our stay where he could (Diamond Member).The hotel in general is quiet and clean and is situated to close to may amenities, on the large part due to Metrotown mall being 1/2 block away. The rooms were clean and comfortable as always. The room service, although slow, was also good, the person who came to deliver our food was quite friendly."
367619138,VCBCX1,Bc,2016-04-25,Vancouver X Inn,"Excellent hotel, quiet room on an upper floor. Loved staying here away from the bustle of downtown Vancouver but handy to everything as long as you have a car - reasonable price for parking. Bathroom spacious and all well equipped. Would be good to have real milk for coffee instead of powered junk. "
152547135,VCBCX1,"BC, Canada",2013-02-19,Vancouver X Inn,"Stayed one night with our dog. There was a package in the room for the dog with a bed, bowls and mat. A very pet friendly hotel and made us know it was more then alright that we did have a dog with us and that it was okay for her to be in the lobby etc. All the staff we had interactions with were the most friendly, kind people. Super impressed with the level of service. We did order room service for dinner and it was great! Would stay here again in a heart beat."
336108635,VCBCX1,"Beaverton, Oregon",2015-12-30,Vancouver X Inn,There is nothing in the world that the staff does not do for you. I have stayed in many hotels in usa but the service you get in Vancouver XT is phenomenal.  I got breakfast and evening snacks. It is so much . The pastry cakes are so nice . Thank you XT metro town. Very close to sky train . This skytrain will take you to all major places in Vancouver.  Will go back. 
182307834,VCBCX1,"Belen, United States",2013-10-24,Vancouver X Inn,"This hotel has the best customer service I have ever experienced.  They were respectful, responsive and very helpful. I would recommend this hotel to anyone traveling in the area.  You won't be disappointed."
290116162,VCBCX1,"Belfast, United Kingdom",2015-07-18,Vancouver X Inn,Great hotel - rooms fabulous. Beds soooo comfy. Great views over city.  Short walk to sky train.  A bit of luxury during a touring holiday.A few pointers - not enough signage around the hotel to find where you are.  No signs in lift - difficult to get room key into lift selection floor - pool far too small for a hotel this size and also very difficult to find.Staff very friendly and helpful especially the lovely lady in executive lounge in an evening.
179664219,VCBCX1,"Bella Bella, Canada",2013-10-03,Vancouver X Inn,"What can I say?  The XT at Metrotown blew my expectations away.  From the booking process to the chocolate covered strawberries in the fridge and rose petals strewn about the room, The XT Metrotown made our wedding night a very memorable and relaxing experience.  I would strongly recommend this hotel."
278796223,VCBCX1,"Bellevue, Washington",2015-06-08,Vancouver X Inn,"We had a day's notice that the family was have a quick reunion in Vancouver at my sister's home. We needed a room night quickly and the XT was available. We stayed here last January and was greeted and given excellent service from the Front Desk, Concierge, Bellhop and the room service!! Great Breakfast buffet! I recommend this place!"
552587402,VCBCX1,"Bellingham, WA",2018-01-08,Vancouver X Inn,"We stay here overnight to go to a Canucks game, we were able to check-in early, walk around the area (including the nearby mall) and grab beverages in the Executive Lounge.  As Diamond members we also had access to a light dinner and full breakfast buffet.  The Skytrain was just a five-minute walk which we took to the hockey game: a cheap and efficient mode of travel. Staff were excellent and the early check-in was much appreciated.  Last but not least, our room had a great view of the nearby mountains."
392737274,VCBCX1,"Bellingham, Washington",2016-07-14,Vancouver X Inn,"For a high priced hotel I was disappointed.  Interactions with many of the hotel staff were off-putting.  Many need to be trained or re-trained in customer relations:  the room service waiter who asked me to do him a favor, the glacial front desk clerk, the mediocre food, the constant emails exhorting me to spend more and more money.  Generally the staff was timely except when i tried to do quick check-out over the phone and  gave up after several minutes when no on came on the line.  I did like getting a room number in advance.  But overall a disappointing experience for a high priced hotel in a so-so location.."
463383512,VCBCX1,"Bend, United States",2017-02-27,Vancouver X Inn,We recently stayed at this property and were happy with our overall experience.  I would recommend staying here for personal or business.  The room was comfortable and clean overall.  Not new - but maintained.  The staff was incredibly friendly and helpful.
348753677,VCBCX1,"Billings, United States",2016-02-17,Vancouver X Inn,The staff of this hotel was excellent. The hotel was clean and well cared for. They went over and beyond any expectation we had. They were accommodating and were actively looking to make our stay the most enjoyable possible.  We will definitely stay there again.
194568804,VCBCX1,"Birkirkara, Malta",2014-02-18,Vancouver X Inn,Stayed here for four nights.  It was a quite hotel and very clean.  Staff was very helpful...They offered a shuttle service to and back where I had to report for a workshop...  Situated 5min walk from the Mall and SkyTrain.
239602735,VCBCX1,"Blind Bay, Canada",2014-11-12,Vancouver X Inn,"Excellent stay, with close proximity to shopping and conference site.  The room was comfortable and clean and offered for an enjoyable stay.  Buffet breakfast was a great addition with lots of options to choose from with fresh fruits and a mixture of hot dishes.  Would look at staying at this hotel again if the opportunity arose."
390256262,VCBCX1,"Bluffton, South Carolina",2016-07-07,Vancouver X Inn,The hotel was a great location for getting the feel of living in the Vancouver area and using the train railway downtown or to wherever! This XT is right across from a big Shopping Mall and train!
420174834,VCBCX1,"Bodmin, United Kingdom",2016-09-19,Vancouver X Inn,"Stayed at XT Metrotown for a four day break. Ideal location for the train station to downtown Vancouver, 20 min ride, and also for the Metropolis Mall (400 shops and food stalls). Hotel room was quiet but pick the higher number rooms and the highest number you can get on the floor as the ice machine is close to the lower numbered rooms and is quite noisy.  The staff were keen to meet the needs of everyone, booking taxis, lending umbrellas, pointing out places to go, accommodating food requirements. Shusheel Prem was the perfect host and managed the arrival of about 50 guests, for an unexpected breakfast, with politeness and efficiency.  Only downside is the access to complimentary wifi which was very limited and would not support more than two mins without logging off. However, this was a minor point as we were on holiday.  A great stay."
249359763,VCBCX1,"Boise, Idaho",2015-01-14,Vancouver X Inn,"We have stayed here over Christmas the last couple of years visiting family and it has worked really well for us.  The hotel is literally a 5 minute walk from Metrotown which is really convenient, and the amenities and service are very good.  The rooms are spacious and well laid out, the onsite food options are good, although a touch pricey.  Being HH Gold, the Executive lounge on the 18th floor is a nice touch and the views over downtown Vancouver are fantastic.  The prices are pretty reasonable for a big city as well, although we generally use points accumulated over the year."
437606099,VCBCX1,"boise, United States",2016-11-15,Vancouver X Inn,"A great weekend of relaxation, shopping and eating.  The Asian market place (Crystal Mall) is a great place to grab a quick bite and shop for out of the ordinary items.  We love the Mall that is close by (Hudson Bay Company) -- "
622982837,VCBCX1,"Bologna, Italy",2018-10-07,Vancouver X Inn,"I stayed in this hotel during a work trip, the staff was very nice and the room was large and very clean. The location was not particularly beautiful, but convenient to get to the train station. There are a couple of malls near by."
242332009,VCBCX1,"Bonners Ferry, Idaho",2014-12-01,Vancouver X Inn,"This hotel is right by Metro town and also the Sky Train.We were there for Grey Cup week-end, so the hotel was full of football fans, which added to the experience.  The staff was great. Under ground parking was only $11., which was very reasonable. The Lounge served wonderful food.Great place to stay for a couple of nights."
381778385,VCBCX1,"Bonnington, Canada",2016-06-11,Vancouver X Inn,"Staff are always friendly and helpful.  The hotel is located close to shopping, restaurants and public transportation.  You can walk to hundreds of shops easily, or take the skytrain to other attractions. Rooms are very clean and quiet."
586207944,VCBCX1,"Boston, Massachusetts",2018-06-09,Vancouver X Inn,The Metrotown XT is just a quick 15 ride or less to downtown Vancouver on the last hhtvrsilbwhichbid a half block away. Itâ€™s an excellent facility with a large mall almost across the street and a large beautiful park right next door. Very nice neighborhood. Lots of restaurants for dinner choices as well. Great facility with great staff. 
447274967,VCBCX1,"Boston, Massachusetts",2016-12-28,Vancouver X Inn,"A family friendly hotel with breath taking views and excellent food service. The suites are excellent choice if one is travelling with kids/teenagers. The location to major shopping areas and highway is a plus. Overall a very satisfying stay. The staff, Morekta, Arif, Raj and Leah all helped us making this trip memorable."
374113031,VCBCX1,"Bothell, Washington",2016-05-18,Vancouver X Inn,"This hotel is conveniently located to many of Vancouver' Eastern suburbs.There are some very good Chinese Restaurants in the area as well.The staff are friendly and very helpful.The view from the room was beautiful.My issues with this location is that at the $200 per night price range it is not quite &quot;there&quot;.The room was ice cold not matter what we set the heat to.  We had it set to 83f /28c and we froze.The bathroom, while attractive, had no water pressure and the tub/shower fixtures felt like they were going to pull off the wall.Over all a good hotel for business, yet priced a bit high. I would not reccomend it at all for families or a pleasure trip."
255119877,VCBCX1,"Bothell, Washington",2015-02-18,Vancouver X Inn,I travel half of my life for work. This stay happened to be for a little family vacation. The hotel is nice. The room we ordered was actually larger than expected. The images on the website were not very helpful in this regard so a pleasant surprise. I will say that for a XT it was probably one of the worst beds I have ever slept on. I woke up every morning with a sore lower back. The service was as expected from a XT.
281024091,VCBCX1,Bowling Green,2015-06-17,Vancouver X Inn,Just finished two great nights here. We were looking for a place to stay for the World Cup. The XT was reasonably priced and had king size suites that accommodated our family. The rooms were nice clean and spacious. Easy access to the Skytrain and two blocks from one of the largest malls that I have ever seen. I travel 2-3 times a month and I will say this hotel had the nicest most accommodating staff that I have ever experienced. When we arrived we needed a roll-a-way bed and once the gentleman from housekeeping brought it and saw our large family he went back and got us extra towels and toiletries without us even asking. The host/restaurant manager and the servers were spectacular as well as the front desk and bell service. There was a consistency from everyone that you rarely see these days. A job well done!  I would highly reccomend the XT!
195522028,VCBCX1,"Brampton, Canada",2014-02-26,Vancouver X Inn,"Very pleasant facility with excellent access to  restaurants and transit.  B.C.'s largest shopping mall is right across the street, with access to the Skytrain. The rooms are very quiet, comfortable and standards of cleanliness are very high.  All staff are extremely courteous."
371072506,VCBCX1,"Brantford, Canada",2016-05-07,Vancouver X Inn,"Over-all, a comfortable peaceful stay.  Service everywhere from housekeeping to their Reflect restaurant to the front desk was prompt, cheerful and very helpful.  Shopping in the Metrotown complex, a 5-minute walk away. Same with the SkyTrain.  A good sized room with a luxurious, firm, king bed.  Predominantly urban downtown view from our 12th floor full wall window with a teaser view of Mt. Baker in the distance on clear days. Choose other than a &quot;corner&quot; room if a smaller bathroom would be a problem. Buffet breakfast was a tad pricey at total $23 per person with lots of fruit choices, pastry, egg, potato and perfect bacon.  Give it a go... we're glad we did!"
540683279,VCBCX1,"Brick, New Jersey",2017-11-13,Vancouver X Inn,"XT Vancouver Metrotown is convenient and clean.  The hotel is convenient to restaurants, the Mall and business in the city.  I love the view of the mountains and the onsite bar/restaurant.  They have a nice XT Honors club on the 18th floor with tasty foods and treats.ConsumerMarineSupply"
220087563,VCBCX1,"Bridgetown, Barbados",2014-08-06,Vancouver X Inn,"This property is conveniently located near (5 mins walk) to Metropolis at Metrotown Mall, and the Sky Train, it is also attached to a quaint Asian mall called the Crystal Mall which offers a wide selection of oriental cuisine. There are also a number of places of worship nearby or easily accessed via the Transit. The rooms are up to the usual high XT standard, and the Hotel was quite accommodating to travelers with late evening flights, allowing us to stay well pass the normal noon check out, we were also allowed to check-in to our room early (9:30AM). The on-premises restaurant Reflect is also a plus, and the staff friendly.Stayed post cruise for 2 days."
192280852,VCBCX1,"Bridport, United Kingdom",2014-01-27,Vancouver X Inn,"We stayed for 2 nights with a room on the executive floor. The staff were very friendly and helpful. The hotel is well located for both metro town and the sky train. The room was immaculately clean, the bed was large and comfy but the bathroom was tiny and the view from the window was a building site. The nibbles in the executive room early evening was delicious but the breakfast was not up to much just the basic items.They did give us a very late check out as they were not busy but as gold members even though they weren't busy we didn't get a room upgrade."
449878690,VCBCX1,"Brisbane, Australia",2017-01-06,Vancouver X Inn,"Nice comfortable rooms with easy access to the shopping centre. Disappointing things are they do not have proper Tea making facility, which for a none coffee drinker is disappointing. Also the shower rose is too low in the bathroom once you set into the bath, it may be fine for smaller people but for somebody 6 foot and above it is difficult to get your head under the water especially if you want to warm up.The staff were very friendly, as expected.The rooms was clean and well stocked as expected.We would stay again if we are needing a place to stay without being in the downtown area."
214717603,VCBCX1,"Brisbane, australia",2014-07-10,Vancouver X Inn,There were great staff when we checked in and welcomed us and were very knowledgeable. Our room was a good size with all the amenities. It was on a good level too. The bed was good but the pillows were too soft for us. The parking was paid Parking but you can go in anytime. It was very close to a shopping mall and a Chinese shopping street.
251601386,VCBCX1,"Bristol, United Kingdom",2015-01-29,Vancouver X Inn,"Clean, warm, comfortable and friendly staff - yes! But surely a 4 star hotel shouldn't need to charge for wi-fi and at their very expensive prices I would have expected breakfast to have been included (if it was, we were not told!!!)."
427255602,VCBCX1,British Columbia,2016-10-11,Vancouver X Inn,I was fortunate enough to be at a 2 day conference at this XT so my face was a familiar one to the staff during our stay.  I also conveniently wore a name tag for the convention and found that the staff were kind enough to use my name while looking for ways to engage in conversation (from the catering crew to the janitorial staff).  The food was great and the facility was super clean.  3 cheers to you all for the great overall experience!
213694415,VCBCX1,"British Columbia, Canada",2014-07-04,Vancouver X Inn,I had booked a room for 4 people (my 3 daughters and I) and had booked 2 Queen beds. When I checked in they wanted to give me 1 king bed. That was straightened out while we went shopping at Metrotown. The room was clean but only 3 towels for 4 people.  I phoned the front desk to ask what the wifi password was - I was informed that wifi was an extra $8.00 per night. I am actually quite shocked at this - I have stayed in many hotels and haven't been charged for wifi in years. Seemed like another cash grab in an already pricey hotel. It's back to the Coast Plaza for us!
200412003,VCBCX1,"British Columbia, Canada",2014-04-08,Vancouver X Inn,I stayed for meetings.  The staff was pleasant and helpful and did a great job at serving food to a large group in a short time.  The food was quite good for the circumstances.  The rooms are a little tired - worn upholstery and carpet - but are clean and comfortable.  The king suite had a small fridge and wired internet connection.  The queen rooms should also include fridges for the price and there should be free wifi in the rooms.  The buffet breakfast was nice but overpriced.  Location is convenient to Metrotown and the sky train.
415765131,VCBCX1,"British Columbia, Canada",2016-09-07,Vancouver X Inn,"We have stayed here several times over the years and are always happy to come. The hotel is typical XT but the friendly staff, free newspapers, nice exercise room and location always add to the experience. The valet parking is cheap at $19 and the bell boys/ valet are a credit to the hotel. I have mentioned on several previous hotel reviews that you only get one chance to make a first impression and our arrival/ check in was exemplary. The rooms are spacious, clean and equipped with coffee makers."
219939852,VCBCX1,"British Columbia, Canada",2014-08-05,Vancouver X Inn,"This is a great hotel to stay at.  Clean rooms, friendly staff, and close to the skytrain.  Also within walking distance of Metrotown.  I have stayed at this hotel several times while in the Lower Mainland and never leave disapointed.  Considering the price of a room, they could offer free WiFi and cut the customer a break on parking, which is 11.00 a night."
342410896,VCBCX1,"British Columbia, Canada",2016-01-24,Vancouver X Inn,"As far as large chain hotels go, the XT Vancouver Metrotown serves its purpose well. The room was modest but very comfortable and impeccably clean, the staff were very friendly and helpful and the meeting services worked well. I would definitely return for business but read my review on the Reflect restaurant at the hotel. "
245188651,VCBCX1,"British Columbia, Canada",2014-12-19,Vancouver X Inn,I have stayed at the XT many times over the years and have never been disappointed. The comfort of the beds and elegance of the rooms make all the difference. Professionalism and accommodation of the staff never fails to amaze me. Love the restaurant and menu. This Hotel is first class in every respect.
345096154,VCBCX1,"British Columbia, Canada",2016-02-04,Vancouver X Inn,"Nice rooms with comfortable beds. Coffee maker in the room. Lots of bathroom amenities. My wife and I stayed on a business trip and they upgraded us to a suite. The room was huge. Parking is extra (self-park or valet available), but that is par for the course in the Vancouver area. Reasonably priced."
378884313,VCBCX1,"British Columbia, Canada",2016-06-01,Vancouver X Inn,The XT name is everything.
416510298,VCBCX1,Brooklyn Center,2016-09-09,Vancouver X Inn,"Six of us stayed the night prior to a Celebrity cruise. Love the location and hotel.Tansportation from the airport is by taxi or other local means only and although we read online the hotel had a shuttle to the terminal, this turned out not to be the case. Flat rate $35 downtown.Hotel check-in and staff were excellent! The lounge and restaurant was perfect. A nice variety of local craft beers, solid and delicious food and fun!There are a variety of shops and restaurants nearby including a Starbucks in the small mall across the street.Thanks, XT!"
344421989,VCBCX1,Bruges,2016-02-01,Vancouver X Inn,"Not my first stay in this hotel, but as my XT status changed at start 2016, i booked back this hotel with the advantage being very close to a customer for business reason.Even i had never complaints in the past, this time i could enjoy the lounge access and an upgraded room (2rooms concept, 1 with bed other room more sitting TV room). Choice of food and drinks in lounge was impressive.Of course, i also realize that these options are not for everybody but in all these hotel programs and lounge possibilities, this one is great.In addtion to say that room accomodation and bedcomfort are 100% ok, and staff very friendly.Maybe a bit far for vancouver city centre, although you have the skyline, and in close neighborhood plenty of shopping places."
489782935,VCBCX1,"Bruges, Belgium",2017-06-02,Vancouver X Inn,"We had a normal suite in this hotel which was a very nice room. Bedroom seperated from the living room helped us survive the 9 hour jetlag (my wife could continue sleeping while I was restless during middle of the night).The hotel is very close to the very big mall metrotown and downtown Vancouver is easily reachable with the skytrain. The station of the skytrain is about 300 meters from the hotel.Lobby personnel and breakfast people extremely friendly. Also the executive lounge was a very nice feature to have.Rooms are very good sound proofed and totally no wear and tear has been found in our room.We used this hotel as a prÃ© cruise stay (cruise terminal in Vancouver is a disaster, worst we have ever travelled from) and were very happy with this hotel. If you take daytours most companies come to find you in your hotel, also in Burnaby, so no issue it's not downtown."
600057604,VCBCX1,"Bucharest, Romania",2018-07-26,Vancouver X Inn,"The XT hotel is located in Metrotown some 20 min by Skytrain from Downtown Vancouver. It has a big shopping mall next to it. The building is not new but the rooms are in very good condition, WiFi is excellent, staff is very friendly, breakfast not so specialAcross the street from the hotel is a big skyscraper construction site, so expect some noise from 8 AM - 4 PM"
626457669,VCBCX1,"Budleigh Salterton, United Kingdom",2018-10-19,Vancouver X Inn,"My wife and I stay at XTs all around the world that have an executive lounge. This hotel is located in the Chinese community area of Burnaby, but has easy skytrain access within a 5 minute walk to the Waterfront area in Vancouver where you can visit all the main attractions. The hotel is excellent despite having to be moved from our noisy bedroom due to a family with kids next door and construction outside. However, Arif on the Reception desk duly resolved the issue and also gave us full access to having breakfast in their main restaurant as well as the Executive lounge, where Suman gave us excellent service."
548231948,VCBCX1,"Buena Vista, Colorado",2017-12-20,Vancouver X Inn,The staff here is wonderful. Everyone remembers your name. The location is close to shopping and the metro to take to downtown in minutes. They have a great bar and restaurant with excellent food.  We had a lovely view from our room up on the 16th floor. The room was very clean with a very comfortable bed. We will definitely stay here again when in town. 
305409934,VCBCX1,"Buford, Georgia",2015-08-31,Vancouver X Inn,"The staff here is amazing, so friendly and helpful all the time. Stayed here for 4 nights and toured the city. Very close to the train station, 20 min ride to town. If you are in need of a car, there is a zipcar location right around the corner for a day trip. Rooms are clean, modern and well taken care of."
301279243,VCBCX1,"Burlington, Canada",2015-08-19,Vancouver X Inn,My husband and I stayed here July 18 to July 20th.  We were visiting Vancouver to attend a Retirement Dinner for one of my husband's colleagues.  The hotel was a short drive from the airport and from downtown Vancouver.  The hotel was also a short walk to Metrotown mall which turned out to be very handy.  We had a nice breakfast in the Hotel restaurant.  The room was spacious and very clean.  Our room faced the pool and this seemed quieter than other rooms would have been. The hotel itself was very busy as it was hosting a couple of weddings and a party in their reception rooms. I would certainly recommend this hotel if you want to be in a quieter location than in Central Vancouver.
282279446,VCBCX1,"Burlington, Canada",2015-06-22,Vancouver X Inn,"This hotel is conveniently located in Burnaby, BC and close to most of the business areas.  Rooms are small but typical for a large downtown city  core. Parking is easy and convenient and reasonably priced. Service is what you'd expect from a 'Hotel' style property."
368555928,VCBCX1,Burnaby,2016-04-28,Vancouver X Inn,"Decent spot. I just wasn't impressed when someone was banging at the door hollering &quot;Room Service over and over until I went to the door. He said my hamburger was ready and he was delivering it. I was in bed sleeping and hand't ordered any room service but he was insistent that I had. He was so insistent I decided to call the front desk to speak with the manager on duty. I was told he wasn't available at that time and was put on hold. After waiting I decided to just forget it and go back to bed/sleep.  About 15 minutes later my phone rings and I get up to go answer it and there in nobody there. I called the front desk and asked if they had called my room and hung up and they advised they had. Also, wanted to know if I wanted to now speak with the manager! After being awakened twice I informed them to just forget it and that I wanted to get some sleep.I travel on business a lot and never have had this happen.Very poor customer service."
416993965,VCBCX1,Burnaby,2016-09-10,Vancouver X Inn,"For my family and me, what we need is just good wifi, nice bed, neat room and convenient traffic. XT reached all these requirements so we are satisfied. BTW, the building is just near the Metrotown."
381000157,VCBCX1,"Burnaby, British Columbia",2016-06-08,Vancouver X Inn,"The staff is friendly. No complimentary breakfast and the restaurant at tHe hotel was very expensive. There is a buffet for $22. I don't eat that much for it to be worth it. Happy hour food, had to buy, was good such as wings and nachos. Nice outdoor Patio off tHe restaurant. The pool was small. It is a lap pool and was very dirty. We spent the time in the kiddy pool which was warm and pleasant. No airport shuttle so taxi is 30 one way. All there is is Chinese stores. There is a huge mall walking distance but if you want groceries I didn't find anything. The transit is very close so you can hop on but if you want to get a quick bite to eat or an ice cream snack you are out of luck. "
397007016,VCBCX1,"Burnaby, Canada",2016-07-25,Vancouver X Inn,"Our room was quiet, clean and comfortable.  The location was convenient for us being halfway between downtown Vancouver and Simon Fraser University campus in Burnaby.  There were a number of good restaurants within walking distance and the Sky Train was close by.  The staff was helpful during check in and we were met at the door by Valet parking who was more than willing to park our vehicle or explained that we were welcome to do it ourself if we preferred.  My only complaint about our stay was the free internet was terrible.  It was slow and kept kicking us out.  I tried accessing it through XT Honours as well as through the freebie site given to us upon check in. Neither worked well."
628318503,VCBCX1,"Burnaby, Canada",2018-10-26,Vancouver X Inn,"Have stayed here a few times now. My favorite hotel in Burnaby because of its location. Very conveniently attached to the crystal mall which has the best food court for authentic Chinese food in Burnaby. The rooms are okay, nice but older, could be modernized.  The lounge is decent with good selection of snacks and drinks. Breakfast buffet average. "
237131488,VCBCX1,"Burnaby, Canada",2014-10-30,Vancouver X Inn,"My Hotel stay was great.  The Staff was outstanding and the location was perfect for what I wanted to do.  Shopping, Restaurants,  Sky train..everything was within walking distance.  The rooms were very Comfortable and quiet.The only insignificant complaint I had was having to pay for Local phone calls.I would certainly come back for a repeat stay."
170528768,VCBCX1,"burnaby, Canada",2013-08-02,Vancouver X Inn,very nice hotel and they trade you like a family I booked this hotel for my wedding and out of town guests.  the overall experence that I have was wonderful.  I would recommend this hotel to you! I would recommend this hotel to you! I would recommend this hotel to you! I would recommend this hotel to you!
311963340,VCBCX1,"Burnaby, Canada",2015-09-19,Vancouver X Inn,Day1- No water in the washroom for hours. No communication to guest up front Day2- No Hot water to shower. No communication to guest upfront. Recommended by the guest to go to another room on other level to take shower. Slow internet No good room service. Used towels were not taken out
242806409,VCBCX1,"Burnaby, Canada",2014-12-03,Vancouver X Inn,Excellent rooms clean affordable brunch and convenient  to metrotown mall and shopping areas. Only stayed  one night but rooms were quiet I also enjoyed the supper event for the business reason I was there for. Now not close to downtown but still good if needing to be in Burnaby 
443004292,VCBCX1,"Burnaby, Canada",2016-12-08,Vancouver X Inn,"Great location. The staff is always friendly and helpful. Beds are always comfortable, and have never had an issue with cleanliness. I recommend having events and staying in the hotel. The parking is not the best as it is joint with the busy mall."
414435401,VCBCX1,"Burnaby, Canada",2016-09-03,Vancouver X Inn,I am always happy with the attitude of the hotel staff.  Every request is met with prompt and courteous attention. I have stayed here many times over the past four years and the attention to guest needs from staff is consistent.
495554104,VCBCX1,"Burnaby, Canada",2017-06-24,Vancouver X Inn,"Staff are warm and friendly at check in. Room is quiet, although it is not far from the sky train line and in a busy neighbourhood. The room is not huge, but it is neat and clean. Location is good and very convenient. "
240559864,VCBCX1,"Burnaby, Canada",2014-11-18,Vancouver X Inn,"Could have included free two bottled water in the room and also instead of 1 internet cable port to make it into 2. If there's an option to remove &quot;The bible&quot; in the website, it would be greatly appreciated."
183864654,VCBCX1,"Burnaby, Canada",2013-11-06,Vancouver X Inn,"Very comfortable beds and great location , close to sky train so you can easily get to downtown Vancouver without a car. Excellent shopping nearby. Beautiful views from the rooms of north shore mountains."
235825540,VCBCX1,"Burnaby,, Canada",2014-10-22,Vancouver X Inn,"I stayed at this Hotel for 3 weeks and the services are excellent. I got upgraded to an executive suite and it was very nice. For the second week, since the Hotel was full I could only find rooms for a couple of days. But when I asked the staff, they were very helpful in finding me rooms for two additional days at a lower price!   The breakfast selection both on the 18th floor and in the restuarant is very extensive (for a vegetarian)  The location is also very central both to offices in Burnaby, the airport and Downtown Vancouver.  I would recommend this hotel for all business travellers."
156033239,VCBCX1,Cairns,2013-03-29,Vancouver X Inn,"I must admit when I booked this hotel, I had no idea this was not in downtown Vancouver. That turned out not be an issue at all, close to everything we needed, sky train, mall and great restaurants. The staff are wonderful, was upgraded to a one bedroom suite with amazing views over the snow covered mountains. Lounge staff beyond helpful with tours and bookings. Looking forward to returning soon"
440349517,VCBCX1,"Calabasas, California",2016-11-27,Vancouver X Inn,"I is a great full service hotel, maybe the best XT in the Americas. At least in the northern part. The staff is very friendly and helpful. I have stayed 10+ times. The room are very clean and modern looking."
428321201,VCBCX1,Calgary,2016-10-15,Vancouver X Inn,"Good hotel for a trip of couple pleasure travel and business mix.  The business center has good computers and printers if needed, the staff did scans for me and took care of our personal needs. Dinner was very good, slightly pricey but of good quality and quantity.  Staff in all areas were very helpful."
304240355,VCBCX1,Calgary,2015-08-27,Vancouver X Inn,Staff were very friendly and helpful.Lots of restaurants within walking distance.Pet friendly with a small park across the street.Bed was comfortable but pillows were terrible.King bed room was a good size (not huge but big enough).Bar fridge but no freezer.
