timestamp,ambient_t,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,pressure_1,pressure_2,pressure_3,pressure_4,pressure_5
2019-10-09T15:07:00Z,65.2,24,22,22,22,23,96.087675,93.912105,90.286155,100.438815,94.99989
2019-10-09T15:13:00Z,66.1,22,22,22,22,23,96.812865,94.2747,91.011345,101.164005,94.99989
2019-10-09T15:19:00Z,66.9,21,21,21,21,23,96.812865,94.637295,91.37394,101.5266,94.99989
2019-10-09T15:31:00Z,67.2,20,21,21,20,21,96.812865,94.637295,91.736535,101.889195,96.45027
2019-10-09T15:32:00Z,66.9,20,21,21,20,21,96.812865,94.637295,91.736535,101.889195,96.45027
2019-10-09T15:54:00Z,67.4,21,21,21,21,22,96.812865,94.99989,91.736535,101.889195,96.45027
2019-10-09T16:04:00Z,68.8,22,21,22,22,23,97.17546,94.637295,91.736535,101.889195,96.45027
2019-10-09T16:05:01Z,68.8,22,21,22,22,23,97.17546,94.637295,91.736535,101.889195,96.45027
2019-10-09T19:11:00Z,65.1,25,21,24,24,26,94.637295,92.09913,89.92356,102.97698,97.17546
2019-10-09T19:11:02Z,65.1,25,21,24,24,26,94.637295,92.09913,89.92356,102.97698,97.17546
2019-10-09T19:44:00Z,64.8,26,24,24,25,26,96.45027,93.186915,91.37394,102.97698,96.812865
2019-10-09T19:45:01Z,65.1,26,24,24,25,26,96.45027,93.186915,91.37394,102.97698,96.812865
2019-10-09T19:47:00Z,65.7,27,27,24,26,26,97.90065,93.912105,91.37394,103.70217,96.812865
2019-10-09T19:51:01Z,65.9,27,27,25,26,27,97.90065,97.17546,93.54951,103.70217,99.35103
2019-10-09T20:03:01Z,63.3,25,27,26,26,27,102.614385,100.438815,96.087675,107.32812,101.889195
2019-10-09T20:05:00Z,65.1,25,29,27,26,28,102.614385,101.889195,97.17546,107.32812,102.97698
2019-10-09T20:05:01Z,65.1,25,29,27,26,28,102.614385,101.889195,97.17546,107.32812,102.97698
2019-10-09T20:09:01Z,65.9,29,29,27,27,28,103.70217,101.889195,97.17546,108.05331,102.97698
2019-10-09T20:24:00Z,65.8,29,31,29,28,32,105.515145,103.70217,98.62584,109.50369,104.42736
2019-10-09T20:29:01Z,65.7,29,31,29,28,31,105.515145,104.064765,99.35103,109.50369,104.42736
2019-10-09T20:35:00Z,64.5,26,27,26,27,29,105.515145,103.70217,98.988435,109.50369,104.789955
2019-10-09T21:03:00Z,64.9,24,29,29,25,27,104.789955,104.789955,99.713625,109.141095,104.42736
2019-10-09T21:08:00Z,63.1,26,28,27,27,29,104.789955,104.42736,99.713625,109.50369,104.42736
2019-10-09T21:15:01Z,63.1,26,29,28,27,29,104.789955,104.064765,99.35103,109.50369,104.42736
2019-10-09T21:51:00Z,71.3,30,33,30,28,30,105.515145,104.789955,99.713625,109.866285,104.789955
2019-10-09T22:26:00Z,64.7,31,34,30,27,30,103.70217,102.97698,97.90065,108.415905,102.97698
2019-10-09T22:28:00Z,61.8,29,33,30,27,30,104.789955,103.339575,97.90065,108.415905,102.97698
2019-10-09T22:33:00Z,61.9,28,33,30,27,30,104.789955,103.339575,98.62584,108.415905,102.97698
2019-10-09T22:56:00Z,62.1,35,37,33,32,35,104.064765,102.614385,97.90065,108.05331,102.614385
2019-10-09T22:58:00Z,62.2,36,37,33,32,35,104.064765,102.614385,97.90065,108.05331,102.614385
2019-10-09T22:59:00Z,62.2,36,38,33,32,35,104.064765,102.614385,97.90065,108.05331,102.614385
2019-10-09T23:18:01Z,62.2,43,44,38,37,38,104.064765,102.97698,96.812865,108.05331,102.25179
2019-10-09T23:40:00Z,62.2,48,48,39,38,40,105.15255,103.70217,96.812865,108.415905,102.25179
2019-10-10T00:04:00Z,63.1,40,40,35,37,39,104.789955,102.25179,96.812865,108.415905,101.5266
2019-10-10T00:16:01Z,62.4,39,35,32,32,37,105.15255,102.614385,96.812865,108.05331,101.889195
2019-10-10T01:50:00Z,62.4,26,25,29,31,28,96.812865,94.99989,91.011345,102.25179,96.45027
2019-10-10T02:00:01Z,61.4,23,22,23,23,25,96.812865,94.2747,91.37394,101.889195,95.362485
2019-10-10T02:02:00Z,61.4,24,24,23,23,25,96.45027,94.637295,91.37394,101.889195,95.72508
2019-10-10T02:16:00Z,61.0,30,28,27,28,27,96.812865,94.2747,90.64875,101.5266,95.362485
2019-10-10T02:18:00Z,61.0,30,28,27,28,28,96.45027,94.2747,90.64875,101.5266,95.362485
2019-10-10T02:34:01Z,61.0,26,31,27,25,25,96.45027,94.637295,90.64875,101.5266,95.362485
2019-10-10T02:37:00Z,61.0,27,31,27,25,26,96.45027,94.637295,90.64875,101.164005,95.362485
2019-10-10T02:40:01Z,61.0,27,28,26,27,26,96.45027,94.637295,90.64875,100.80141,95.362485
2019-10-10T02:46:01Z,61.0,27,27,24,25,26,96.45027,94.637295,90.64875,101.5266,95.362485
2019-10-10T02:49:00Z,61.0,26,27,26,25,26,96.812865,94.637295,90.64875,101.5266,95.362485
2019-10-10T02:55:00Z,61.0,26,27,26,25,25,96.45027,94.2747,91.011345,101.164005,95.362485
2019-10-10T02:58:00Z,61.0,25,27,26,25,25,96.45027,94.2747,91.011345,101.164005,94.99989
2019-10-10T12:16:00Z,71.8,15,16,16,15,15,90.64875,88.835775,85.935015,96.087675,90.64875
2019-10-10T13:07:00Z,71.9,15,18,17,16,15,90.64875,89.19837,85.935015,96.45027,90.286155
2019-10-10T13:42:01Z,71.9,16,16,16,16,16,91.011345,89.560965,86.29761,96.45027,90.64875
2019-10-10T14:21:00Z,74.6,20,21,20,19,19,94.2747,92.09913,89.19837,98.988435,93.912105
2019-10-10T14:22:01Z,74.6,20,21,20,19,19,94.2747,92.09913,89.19837,98.988435,93.912105
2019-10-10T14:27:00Z,71.4,21,23,21,20,20,93.912105,92.461725,89.19837,98.988435,93.54951
2019-10-10T14:53:00Z,74.2,25,25,23,22,23,95.362485,93.912105,89.92356,100.07622,94.2747
2019-10-10T15:24:00Z,70.2,21,22,21,21,22,96.812865,95.362485,91.37394,101.164005,95.72508
2019-10-10T15:37:00Z,71.4,21,21,21,20,23,97.17546,95.362485,92.09913,101.5266,96.45027
2019-10-10T15:38:01Z,71.1,20,21,21,20,23,96.812865,95.362485,92.09913,101.5266,96.45027
2019-10-10T15:43:00Z,71.1,20,21,22,21,22,96.812865,95.362485,91.736535,101.889195,96.812865
2019-10-10T15:59:00Z,72.4,22,22,22,22,24,97.17546,95.362485,92.09913,102.25179,96.812865
2019-10-10T16:10:01Z,72.7,23,22,23,22,25,97.538055,95.362485,92.09913,102.25179,97.538055
2019-10-10T16:12:00Z,72.7,23,22,23,24,25,97.538055,95.362485,92.09913,102.25179,97.538055
2019-10-10T16:12:01Z,72.8,23,22,23,24,25,97.538055,95.362485,92.09913,102.25179,97.538055
2019-10-10T16:14:01Z,73.1,24,23,23,24,25,97.538055,95.362485,92.09913,102.25179,96.812865
2019-10-10T16:34:00Z,73.1,26,25,24,25,26,97.90065,95.362485,92.09913,102.614385,96.812865
2019-10-10T17:00:01Z,73.3,29,29,27,27,28,97.90065,96.087675,92.09913,102.614385,96.812865
2019-10-10T19:09:01Z,68.8,30,32,30,28,31,105.15255,103.339575,97.90065,108.415905,103.339575
2019-10-10T19:14:00Z,69.2,31,33,30,29,31,105.15255,103.70217,98.263245,108.7785,103.339575
2019-10-10T19:28:00Z,68.3,33,33,32,33,35,106.60293,104.42736,99.713625,110.22888,105.15255
2019-10-10T19:48:00Z,63.0,27,29,28,27,31,105.515145,104.064765,99.713625,109.866285,105.15255
2019-10-10T20:18:00Z,63.6,29,32,30,29,31,104.789955,104.064765,100.438815,109.50369,104.789955
2019-10-10T20:28:00Z,64.9,31,34,31,29,32,105.515145,104.42736,99.35103,109.50369,104.064765
2019-10-10T20:32:00Z,64.7,30,33,30,30,34,105.87774,105.15255,99.35103,109.866285,104.42736
2019-10-10T21:03:01Z,61.0,29,31,30,28,31,105.87774,104.42736,100.07622,109.866285,105.515145
2019-10-10T21:07:00Z,59.0,30,31,31,30,32,106.240335,104.42736,100.07622,110.591475,105.15255
2019-10-10T21:09:01Z,59.0,30,31,33,30,32,106.240335,104.42736,100.438815,110.591475,105.15255
2019-10-10T21:37:01Z,59.0,32,35,41,32,34,102.614385,101.164005,97.90065,107.32812,101.5266
2019-10-10T21:42:00Z,59.0,34,37,36,31,33,102.25179,101.5266,97.90065,107.32812,101.889195
2019-10-10T22:08:00Z,57.0,46,43,38,37,39,103.70217,101.5266,97.17546,108.415905,102.614385
2019-10-10T22:22:00Z,57.7,54,54,41,42,41,105.515145,102.97698,97.17546,109.141095,102.614385
2019-10-10T22:33:01Z,57.8,48,48,38,38,40,105.515145,103.70217,97.17546,109.50369,102.97698
2019-10-11T02:15:02Z,56.2,25,25,27,27,25,94.637295,92.461725,89.560965,100.438815,94.2747
2019-10-11T12:06:00Z,87.4,18,19,18,19,18,91.011345,89.19837,85.935015,96.45027,90.64875
2019-10-11T12:08:01Z,87.5,18,19,18,19,18,91.011345,89.560965,85.935015,96.812865,91.011345
2019-10-11T12:16:00Z,87.9,20,19,19,19,19,91.736535,89.92356,86.660205,97.17546,91.37394
2019-10-11T13:39:00Z,81.0,23,21,21,21,20,93.54951,90.64875,87.74799,97.90065,91.736535
2019-10-11T14:52:00Z,84.3,22,24,21,21,23,95.362485,93.912105,89.560965,100.07622,94.637295
2019-10-11T14:55:01Z,84.5,25,31,23,23,23,95.72508,93.912105,90.286155,100.438815,94.637295
2019-10-11T15:13:01Z,75.2,19,19,18,18,20,96.087675,94.637295,90.286155,100.80141,95.362485
2019-10-11T15:19:01Z,78.5,21,20,21,19,22,96.45027,94.2747,90.64875,100.80141,95.72508
2019-10-11T15:56:00Z,82.5,26,24,25,25,27,98.263245,96.087675,92.461725,103.339575,97.538055
2019-10-11T16:01:00Z,86.4,24,21,23,22,26,98.263245,96.087675,92.461725,102.97698,97.538055
2019-10-11T16:19:01Z,86.0,30,25,28,27,29,98.62584,95.72508,92.461725,103.70217,97.90065
2019-10-11T16:25:00Z,86.1,30,30,28,29,29,98.988435,97.17546,93.186915,104.064765,97.90065
2019-10-11T17:03:01Z,78.9,40,38,32,32,35,100.438815,98.263245,94.2747,104.42736,98.62584
2019-10-11T17:18:01Z,73.6,39,37,36,36,34,100.80141,98.62584,94.99989,104.789955,98.62584
2019-10-11T17:48:01Z,73.6,38,37,36,36,38,100.07622,97.538055,94.637295,105.87774,99.35103
2019-10-11T18:10:01Z,71.0,37,37,39,32,34,99.713625,97.538055,94.2747,105.87774,99.713625
2019-10-11T18:22:01Z,78.4,35,34,33,34,34,101.164005,99.35103,95.362485,107.32812,100.07622
2019-10-11T18:24:01Z,78.6,37,39,35,34,35,102.614385,100.438815,96.45027,108.415905,101.889195
2019-10-11T18:27:00Z,79.0,37,39,35,34,35,102.614385,100.438815,96.45027,108.415905,101.889195
2019-10-11T18:43:00Z,79.2,41,36,34,37,39,107.690715,104.42736,98.62584,110.95407,104.789955
2019-10-11T18:47:00Z,79.1,41,36,35,39,41,107.690715,104.42736,98.988435,111.316665,105.515145
2019-10-11T18:54:01Z,79.1,39,38,35,38,41,108.415905,105.15255,99.713625,112.40445,106.60293
2019-10-11T19:13:00Z,72.7,41,40,37,39,42,109.50369,106.240335,100.438815,112.767045,106.965525
2019-10-11T19:17:00Z,69.6,41,39,37,37,42,109.50369,106.60293,100.80141,112.767045,106.965525
2019-10-11T19:20:01Z,67.3,39,39,36,37,40,109.50369,106.60293,100.80141,112.767045,107.32812
2019-10-11T19:28:00Z,67.6,34,38,34,34,38,108.7785,106.60293,100.80141,112.767045,106.965525
2019-10-11T19:28:01Z,67.6,34,38,34,34,38,108.7785,106.60293,100.80141,112.767045,106.965525
2019-10-11T19:36:01Z,67.9,39,50,39,35,36,108.7785,106.60293,100.80141,112.40445,106.965525
2019-10-11T20:10:00Z,66.4,47,52,39,38,42,108.415905,106.965525,100.07622,111.316665,105.515145
2019-10-11T20:14:01Z,67.1,41,47,38,36,40,108.7785,107.32812,100.07622,111.316665,105.87774
2019-10-11T20:21:00Z,66.6,39,44,37,35,41,109.141095,108.05331,100.438815,111.316665,106.240335
2019-10-11T20:25:00Z,64.0,40,44,37,36,40,109.866285,108.05331,100.80141,111.67926,106.60293
2019-10-11T20:26:01Z,63.2,40,43,37,36,40,109.866285,108.05331,100.80141,111.67926,106.60293
2019-10-11T20:33:00Z,65.0,37,41,38,36,41,109.141095,107.690715,101.164005,112.767045,107.32812
2019-10-11T20:46:01Z,68.4,34,43,36,33,41,108.7785,107.690715,101.5266,112.40445,107.32812
2019-10-11T21:17:00Z,61.1,36,38,38,34,36,104.789955,103.70217,98.988435,110.22888,104.42736
2019-10-11T21:25:01Z,63.0,34,35,35,34,38,106.240335,104.064765,99.713625,110.591475,105.15255
2019-10-12T00:11:00Z,62.8,33,33,31,30,34,97.90065,97.17546,94.99989,103.339575,98.263245
2019-10-12T00:14:01Z,62.8,42,42,33,34,34,99.35103,97.90065,94.637295,104.064765,98.263245
2019-10-12T00:50:00Z,62.8,54,53,41,39,38,104.42736,102.25179,95.72508,106.240335,99.713625
2019-10-12T00:51:00Z,62.8,54,53,41,39,39,104.42736,102.25179,95.72508,106.240335,100.438815
2019-10-14T20:47:11Z,62.2,30,29,26,26,26,94.99989,93.912105,92.09913,100.438815,94.2747
2019-10-14T22:00:10Z,62.1,29,31,30,30,28,96.812865,95.362485,94.2747,102.25179,95.72508
2019-10-14T22:06:10Z,61.2,29,29,30,30,28,96.45027,94.99989,93.912105,102.25179,95.72508
2019-10-14T22:08:22Z,61.2,29,29,30,30,28,96.45027,94.99989,94.2747,102.25179,95.72508
2019-10-14T22:17:10Z,61.2,29,29,30,28,28,96.812865,95.362485,93.912105,101.889195,95.72508
2019-10-14T22:34:10Z,61.2,30,30,29,29,28,96.45027,94.99989,92.82432,102.614385,96.087675
2019-10-15T11:30:14Z,73.1,14,13,13,14,14,89.92356,87.74799,84.84723,95.362485,89.92356
2019-10-15T11:34:42Z,73.0,14,13,13,13,14,89.92356,88.47318,84.84723,95.362485,89.92356
2019-10-15T11:50:14Z,72.7,15,16,16,15,16,93.186915,91.37394,88.47318,97.90065,92.82432
2019-10-15T12:12:14Z,69.1,16,16,16,16,17,94.99989,92.82432,89.560965,100.07622,94.637295
2019-10-15T12:17:14Z,70.2,17,17,17,17,18,94.99989,92.82432,89.92356,100.07622,94.99989
2019-10-15T12:52:14Z,77.0,17,17,16,17,18,94.99989,92.82432,89.92356,100.07622,94.637295
2019-10-15T12:57:14Z,77.0,15,16,17,16,16,94.99989,93.186915,89.92356,100.07622,94.637295
2019-10-15T12:59:14Z,77.0,15,15,15,16,16,94.99989,92.82432,89.560965,100.07622,94.637295
2019-10-15T13:06:42Z,79.9,17,16,16,17,18,95.362485,92.82432,89.92356,100.07622,94.99989
2019-10-15T13:20:42Z,80.2,17,17,17,17,18,95.362485,93.186915,89.92356,100.438815,94.99989
2019-10-15T13:50:14Z,81.0,22,23,19,20,21,95.72508,93.912105,89.92356,100.07622,94.637295
2019-10-15T14:07:15Z,82.0,29,36,24,23,24,96.45027,94.637295,89.92356,100.07622,94.2747
2019-10-15T14:49:04Z,82.1,22,27,24,26,26,94.2747,93.186915,89.19837,98.988435,93.186915
2019-10-15T15:47:30Z,81.3,22,22,23,24,22,93.186915,91.736535,88.47318,98.988435,92.82432
2019-10-15T15:49:29Z,81.3,22,22,23,24,22,93.186915,91.736535,88.47318,98.988435,92.82432
2019-10-15T15:52:16Z,81.4,22,21,23,24,23,93.912105,92.09913,89.560965,98.988435,93.54951
2019-10-15T16:00:15Z,81.7,26,25,23,24,24,94.637295,92.82432,90.286155,100.438815,93.912105
2019-10-15T16:14:02Z,81.9,26,26,24,24,26,101.164005,99.713625,94.99989,105.87774,98.62584
2019-10-15T16:17:15Z,82.0,28,28,26,24,28,102.614385,101.164005,96.087675,105.87774,101.164005
2019-10-15T16:37:14Z,78.2,37,39,30,31,35,105.15255,102.614385,96.45027,106.240335,101.889195
2019-10-15T16:47:14Z,78.4,32,33,28,30,35,106.60293,104.789955,98.263245,108.415905,103.70217
2019-10-15T17:21:14Z,72.4,29,39,31,28,32,106.240335,105.15255,99.35103,109.50369,105.15255
2019-10-15T17:26:14Z,71.2,26,33,30,25,29,105.87774,105.15255,98.988435,108.7785,104.42736
2019-10-15T17:29:14Z,70.4,26,31,28,25,29,105.87774,105.15255,99.35103,108.7785,104.42736
2019-10-15T17:40:01Z,70.1,27,30,28,26,30,105.515145,104.789955,99.35103,108.7785,104.789955
2019-10-15T18:15:14Z,67.9,29,30,30,30,33,105.87774,104.064765,100.07622,110.591475,105.87774
2019-10-15T18:29:14Z,65.1,30,28,29,31,34,105.87774,103.70217,99.713625,109.866285,105.87774
2019-10-15T18:33:59Z,65.1,31,37,32,31,34,106.965525,104.42736,99.713625,109.866285,105.87774
2019-10-15T18:35:58Z,65.1,37,37,32,31,34,106.240335,104.42736,99.713625,109.866285,105.87774
2019-10-15T18:46:05Z,65.1,36,36,34,40,40,104.789955,102.97698,98.62584,109.50369,104.789955
2019-10-15T18:51:58Z,65.2,36,38,34,34,36,104.789955,102.97698,98.263245,109.141095,104.064765
2019-10-15T18:53:05Z,65.2,36,42,34,34,37,104.789955,102.97698,98.263245,109.141095,103.70217
2019-10-15T20:42:13Z,64.0,52,49,38,47,44,106.965525,104.064765,98.263245,109.866285,102.97698
2019-10-16T00:39:55Z,58.2,35,34,28,29,30,97.538055,94.99989,90.64875,101.889195,95.72508
2019-10-16T01:34:10Z,58.1,30,31,29,33,29,98.263245,95.72508,91.736535,103.339575,95.72508
2019-10-16T02:19:55Z,57.1,28,30,28,28,27,96.812865,94.2747,90.64875,101.889195,94.99989
2019-10-16T02:49:55Z,57.1,27,28,26,26,24,96.087675,93.54951,90.286155,100.80141,94.2747
2019-10-16T02:59:10Z,57.1,26,25,28,26,24,95.72508,93.186915,89.560965,100.438815,94.2747
2019-10-16T03:10:10Z,57.1,23,25,26,25,23,95.362485,92.82432,89.560965,100.438815,93.912105
2019-10-16T03:28:10Z,57.1,25,27,24,24,22,94.99989,92.461725,89.19837,100.07622,93.186915
2019-10-16T03:47:35Z,57.1,22,24,26,24,22,94.2747,92.09913,88.835775,99.35103,92.82432
2019-10-16T04:02:35Z,57.0,23,24,24,23,22,94.2747,92.461725,89.19837,99.35103,92.82432
2019-10-16T04:22:40Z,57.9,22,26,24,24,22,93.912105,92.09913,88.835775,98.988435,92.82432
2019-10-16T11:49:06Z,74.6,18,18,17,19,19,93.186915,90.286155,88.47318,97.90065,92.09913
2019-10-16T11:50:04Z,74.1,18,19,17,18,19,93.186915,91.736535,88.47318,98.988435,92.09913
2019-10-16T12:04:06Z,80.6,21,21,20,21,19,96.087675,93.54951,90.64875,100.80141,93.54951
2019-10-16T12:10:06Z,74.0,20,20,19,19,21,96.45027,94.637295,91.37394,101.5266,94.637295
2019-10-16T12:15:06Z,72.1,18,18,17,19,21,96.45027,94.637295,91.37394,101.5266,94.637295
2019-10-16T12:19:06Z,72.1,18,19,18,19,20,96.45027,94.637295,91.37394,101.5266,94.99989
2019-10-16T12:31:06Z,77.0,20,19,19,20,20,96.812865,94.99989,91.736535,101.889195,94.99989
2019-10-16T13:03:06Z,76.1,20,19,19,18,19,96.45027,94.99989,91.37394,101.164005,94.99989
2019-10-16T13:05:06Z,75.2,20,20,19,19,19,96.45027,94.99989,91.37394,101.5266,94.99989
2019-10-16T13:06:06Z,77.3,20,20,19,19,19,96.45027,94.99989,91.37394,101.5266,94.637295
2019-10-16T13:24:04Z,81.1,20,20,20,20,20,97.17546,94.99989,91.736535,101.5266,94.99989
2019-10-16T14:48:18Z,84.7,21,22,21,21,22,94.2747,92.09913,89.19837,99.35103,92.82432
2019-10-16T15:24:56Z,81.4,28,25,24,27,27,97.538055,94.99989,91.736535,102.25179,96.087675
2019-10-16T15:34:57Z,81.2,30,27,25,28,28,97.538055,94.99989,91.736535,102.25179,96.45027
2019-10-16T15:42:18Z,81.9,28,28,26,27,27,97.17546,94.99989,91.37394,102.25179,96.087675
2019-10-16T15:46:57Z,79.5,27,29,27,27,27,97.17546,94.99989,91.37394,102.25179,96.087675
2019-10-16T16:15:56Z,78.6,30,29,29,30,29,97.17546,94.637295,91.011345,102.25179,96.087675
2019-10-16T17:58:16Z,75.6,31,31,31,31,30,96.087675,93.912105,91.736535,101.889195,95.72508
2019-10-16T18:03:47Z,73.4,35,32,32,34,30,96.812865,94.637295,92.461725,102.614385,95.72508
2019-10-16T18:59:47Z,70.9,40,40,39,39,39,105.87774,104.42736,100.07622,110.95407,104.064765
2019-10-16T19:16:15Z,67.8,31,32,30,31,33,105.15255,103.70217,99.35103,109.866285,103.339575
2019-10-16T19:32:47Z,67.9,26,30,30,27,29,104.064765,103.339575,98.988435,108.415905,102.97698
2019-10-16T19:34:47Z,68.0,26,30,30,27,29,104.064765,103.339575,98.988435,108.415905,102.97698
2019-10-16T19:36:47Z,67.9,27,30,29,27,29,103.70217,103.339575,98.988435,108.415905,102.97698
2019-10-16T20:16:15Z,66.8,34,34,33,34,35,105.515145,104.064765,100.07622,109.866285,103.339575
2019-10-16T20:22:15Z,66.8,32,33,31,32,35,105.515145,104.064765,99.713625,109.866285,103.339575
2019-10-16T20:41:14Z,72.7,33,39,35,33,33,102.97698,101.889195,97.90065,108.415905,102.614385
2019-10-16T20:47:31Z,66.2,30,33,33,31,33,102.614385,101.5266,97.90065,108.05331,102.614385
2019-10-16T20:50:31Z,65.7,30,33,33,31,33,102.614385,101.5266,97.90065,108.415905,102.614385
2019-10-16T20:51:14Z,65.4,32,33,32,31,33,103.339575,101.5266,98.62584,108.415905,102.614385
2019-10-16T20:53:31Z,65.0,32,33,32,31,35,103.339575,102.614385,98.62584,108.415905,102.614385
2019-10-16T22:25:48Z,62.9,30,32,29,30,30,99.35103,97.538055,93.54951,104.789955,98.62584
2019-10-16T22:35:26Z,62.8,33,32,30,32,31,99.35103,97.17546,93.54951,104.789955,98.263245
2019-10-16T23:07:05Z,61.9,33,32,30,32,31,98.263245,96.087675,92.82432,104.064765,97.90065
2019-10-16T23:26:44Z,62.0,33,32,31,32,33,97.538055,95.362485,93.186915,103.70217,97.538055
2019-10-17T12:32:27Z,72.6,18,18,18,18,18,92.09913,89.560965,87.0228,97.538055,91.37394
2019-10-17T12:34:37Z,71.0,18,19,18,18,18,92.09913,90.286155,87.0228,97.538055,91.37394
2019-10-17T12:50:36Z,72.5,22,21,20,21,21,94.2747,92.09913,88.835775,99.35103,93.912105
2019-10-17T12:52:37Z,73.3,22,21,20,21,21,94.637295,92.09913,89.19837,99.713625,93.912105
2019-10-17T16:31:17Z,71.4,20,20,22,21,21,92.461725,89.92356,88.110585,99.35103,92.82432
2019-10-17T18:32:03Z,67.8,23,22,23,23,24,93.912105,91.37394,88.835775,100.438815,94.637295
2019-10-17T18:33:16Z,67.0,23,22,23,23,24,93.912105,91.37394,88.835775,100.438815,94.637295
2019-10-17T18:37:16Z,67.2,24,23,23,24,24,94.2747,91.37394,88.835775,100.80141,94.99989
2019-10-17T18:52:03Z,66.1,24,24,24,24,24,95.72508,93.186915,90.286155,101.5266,95.72508
2019-10-17T18:57:16Z,64.7,24,24,24,24,24,95.72508,93.186915,90.64875,101.5266,95.72508
2019-10-17T19:07:03Z,64.1,26,27,27,25,27,96.45027,94.2747,91.37394,101.889195,96.45027
2019-10-17T19:14:03Z,64.2,30,30,28,29,27,96.812865,94.99989,91.736535,102.614385,96.812865
2019-10-17T19:19:16Z,64.2,28,30,32,28,27,97.17546,94.99989,92.09913,102.97698,96.812865
2019-10-17T19:24:03Z,64.2,29,29,32,31,27,97.17546,95.72508,92.461725,103.339575,96.812865
2019-10-17T19:25:16Z,64.2,29,29,29,31,27,97.17546,95.72508,92.82432,103.339575,96.812865
2019-10-17T20:01:16Z,64.4,35,36,33,31,31,99.713625,97.90065,94.2747,104.42736,98.263245
2019-10-17T20:04:03Z,66.2,35,42,33,33,33,99.713625,98.263245,94.2747,104.789955,98.62584
2019-10-17T20:07:03Z,63.1,34,42,37,33,31,99.713625,98.263245,94.637295,104.789955,98.988435
2019-10-17T20:08:03Z,63.1,34,38,37,32,31,99.713625,98.988435,94.637295,105.15255,98.988435
2019-10-18T15:28:48Z,73.0,16,16,16,16,16,90.64875,88.110585,85.57242,96.087675,90.286155
2019-10-18T15:36:48Z,73.0,18,18,17,17,18,90.64875,88.835775,85.57242,96.087675,91.011345
2019-10-18T15:46:48Z,73.0,19,19,18,18,18,91.37394,89.19837,86.29761,96.45027,91.011345
2019-10-19T00:11:05Z,57.0,24,24,30,24,24,94.2747,93.186915,92.82432,100.438815,94.637295
2019-10-19T00:49:24Z,57.0,22,22,24,22,22,93.186915,91.736535,90.286155,99.35103,93.54951
2019-10-19T00:52:26Z,57.0,22,22,24,22,23,93.186915,91.736535,89.92356,99.35103,93.186915
2019-10-19T01:16:24Z,56.2,25,28,25,23,23,93.54951,92.09913,89.19837,98.988435,93.186915
2019-10-19T01:27:24Z,56.3,25,28,25,23,23,93.54951,92.09913,89.19837,99.35103,93.186915
2019-10-19T01:34:24Z,56.3,28,29,25,24,24,93.912105,92.461725,89.19837,99.35103,93.186915
2019-10-19T01:44:24Z,56.3,26,30,26,24,24,94.2747,92.82432,89.19837,99.35103,93.54951
2019-10-19T01:59:03Z,56.3,28,29,26,24,24,94.2747,93.186915,89.560965,99.35103,93.54951
2019-10-19T16:34:47Z,71.0,20,19,19,19,19,92.09913,89.560965,86.660205,97.90065,91.37394
2019-10-19T16:37:34Z,71.0,20,20,19,19,19,92.09913,89.92356,87.385395,97.90065,91.736535
2019-10-19T16:45:34Z,71.0,23,21,20,21,20,93.186915,90.64875,88.110585,99.35103,92.461725
2019-10-19T16:49:34Z,71.0,23,22,21,22,20,93.186915,91.37394,88.47318,100.07622,92.461725
2019-10-19T16:55:47Z,70.5,29,29,23,25,26,97.17546,94.99989,90.286155,100.80141,94.2747
2019-10-19T16:59:47Z,70.6,30,29,26,26,26,98.62584,94.99989,91.736535,102.25179,95.362485
2019-10-19T18:37:38Z,64.1,30,30,31,31,29,96.812865,94.99989,91.37394,102.25179,96.087675
2019-10-19T18:48:23Z,64.1,30,29,29,30,31,97.538055,94.99989,91.736535,102.25179,96.812865
2019-10-20T11:25:39Z,74.6,15,13,15,16,15,90.64875,88.47318,84.84723,95.362485,89.92356
2019-10-20T11:39:39Z,74.7,16,16,15,14,15,92.09913,89.92356,87.0228,97.17546,91.736535
2019-10-20T13:40:42Z,75.7,10,11,11,11,11,89.19837,87.385395,84.484635,94.2747,88.835775
2019-10-21T04:04:18Z,61.1,20,20,21,21,21,92.461725,90.286155,87.74799,97.90065,92.09913
2019-10-21T11:44:28Z,86.6,18,19,18,18,18,93.186915,90.286155,88.110585,97.17546,92.82432
2019-10-21T12:31:28Z,85.5,18,19,19,18,19,96.087675,93.912105,91.011345,101.164005,95.72508
2019-10-21T12:55:28Z,85.5,20,19,19,19,20,96.45027,94.2747,91.011345,101.5266,95.72508
2019-10-21T13:16:28Z,89.4,19,19,19,19,20,96.45027,94.2747,91.011345,101.5266,96.087675
2019-10-21T13:34:28Z,94.5,20,21,20,20,21,96.812865,94.2747,91.37394,101.5266,96.812865
2019-10-21T13:47:28Z,94.7,22,23,22,21,22,96.45027,94.2747,91.011345,101.5266,95.362485
2019-10-21T13:48:28Z,94.8,22,23,21,21,22,96.45027,93.912105,90.64875,101.5266,95.362485
2019-10-21T13:52:10Z,94.8,23,23,21,22,23,96.45027,93.912105,90.64875,101.164005,95.362485
2019-10-21T15:29:39Z,93.6,30,32,25,25,27,97.538055,94.2747,90.286155,101.889195,96.087675
